source_file_path,source_url,page_title,meta_description,canonical_url,title_length,meta_description_length,canonical_host,canonical_path,title_has_brand,description_has_brand,title_has_pipe_or_dash,has_h1,h1_text,h1_length,title_equals_h1,has_schema_jsonld,schema_types,has_breadcrumb_schema,has_faq_schema,has_softwareapp_schema,word_count_estimate,issues
public/finance-calculators/monthly-savings-needed-calculator/index.html,https://calchowmuch.com/finance-calculators/monthly-savings-needed-calculator/,Monthly Savings Needed | Calculate How Much Online Calcul...,"Monthly Savings Needed calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan co...",https://calchowmuch.com/finance-calculators/monthly-savings-needed-calculator/,60,160,calchowmuch.com,/finance-calculators/monthly-savings-needed-calculator/,true,true,true,true,Monthly Savings Needed,22,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,823,
public/finance-calculators/present-value-calculator/index.html,https://calchowmuch.com/finance-calculators/present-value-calculator/,Present Value (PV) Calculator – CalcHowMuch,"Calculate the present value of future money using discount rate and time period. Simple, accurate PV calculator.",https://calchowmuch.com/finance-calculators/present-value-calculator/,43,112,calchowmuch.com,/finance-calculators/present-value-calculator/,true,false,false,true,Present Value Calculator,24,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,638,DESC_TOO_SHORT
public/finance-calculators/present-value-of-annuity-calculator/index.html,https://calchowmuch.com/finance-calculators/present-value-of-annuity-calculator/,Present Value of Annuity Calculator (Ordinary & Due) – CalcHowMuch,"Calculate the present value of an annuity. Compare ordinary annuity vs annuity due using payment amount, rate, and periods with our free calculator.",https://calchowmuch.com/finance-calculators/present-value-of-annuity-calculator/,66,148,calchowmuch.com,/finance-calculators/present-value-of-annuity-calculator/,true,false,false,true,Present Value of Annuity Calculator,35,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,677,TITLE_TOO_LONG
public/finance-calculators/simple-interest-calculator/index.html,https://calchowmuch.com/finance-calculators/simple-interest-calculator/,Simple Interest Calculator – CalcHowMuch,"Calculate simple interest to find total interest and ending amount using principal, rate, and time. Compare simple vs compound interest quickly.",https://calchowmuch.com/finance-calculators/simple-interest-calculator/,40,144,calchowmuch.com,/finance-calculators/simple-interest-calculator/,true,false,false,true,Simple Interest Calculator,26,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,716,
public/finance-calculators/time-to-savings-goal-calculator/index.html,https://calchowmuch.com/finance-calculators/time-to-savings-goal-calculator/,Time to Savings Goal Calculator – CalcHowMuch,"Estimate how long it will take to reach your savings target with regular contributions, interest, and compounding. Plan your path to financial goals.",https://calchowmuch.com/finance-calculators/time-to-savings-goal-calculator/,45,149,calchowmuch.com,/finance-calculators/time-to-savings-goal-calculator/,true,false,false,true,Time to Savings Goal Calculator,31,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,788,
public/loan-calculators/buy-to-let-mortgage-calculator/index.html,https://calchowmuch.com/loan-calculators/buy-to-let-mortgage-calculator/,"Buy-to-Let (Yield, Cashflow & Coverage) | CalcHowMuch","Estimate buy-to-let yield, cashflow, and stress coverage using rent, property price, deposit, rate, and mortgage type inputs.",https://calchowmuch.com/loan-calculators/buy-to-let-mortgage-calculator/,53,125,calchowmuch.com,/loan-calculators/buy-to-let-mortgage-calculator/,true,false,true,true,Buy-to-Let Calculator,21,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,399,LOW_WORD_COUNT
public/loan-calculators/how-much-can-i-borrow/index.html,https://calchowmuch.com/loan-calculators/how-much-can-i-borrow/,How Much Can I Borrow | Mortgage Affordability | CalcHowMuch,"Estimate your maximum mortgage borrowing using income multiples or payment-to-income checks, then compare monthly payments and total property budget.",https://calchowmuch.com/loan-calculators/how-much-can-i-borrow/,60,149,calchowmuch.com,/loan-calculators/how-much-can-i-borrow/,true,false,true,true,How Much Can I Borrow Calculator,32,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,671,
public/loan-calculators/interest-rate-change-calculator/index.html,https://calchowmuch.com/loan-calculators/interest-rate-change-calculator/,Interest Rate Change Calculator | Rate Impact | CalcHowMuch,"Compare current and new mortgage rates to estimate monthly payment differences, total interest impact, and scenario timing over your remaining term.",https://calchowmuch.com/loan-calculators/interest-rate-change-calculator/,59,148,calchowmuch.com,/loan-calculators/interest-rate-change-calculator/,true,false,true,true,Interest Rate Change Calculator,31,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,509,
public/loan-calculators/ltv-calculator/index.html,https://calchowmuch.com/loan-calculators/ltv-calculator/,Loan-to-Value (LTV) Calculator | LTV Bands | CalcHowMuch,"Calculate mortgage loan-to-value instantly using property value and either loan amount or deposit, then view risk bands and target LTV levels.",https://calchowmuch.com/loan-calculators/ltv-calculator/,56,142,calchowmuch.com,/loan-calculators/ltv-calculator/,true,false,true,true,Loan-to-Value (LTV) Calculator,30,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,695,
public/loan-calculators/mortgage-calculator/index.html,https://calchowmuch.com/loan-calculators/mortgage-calculator/,Home Loan Calculator | Mortgage Payment Planner | CalcHowMuch,"Estimate monthly mortgage payments, amortization, payoff timeline, and interest savings from extra payments with our free Home Loan Calculator.",https://calchowmuch.com/loan-calculators/mortgage-calculator/,61,143,calchowmuch.com,/loan-calculators/mortgage-calculator/,true,false,true,true,Home Loan Calculator,20,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,1993,TITLE_TOO_LONG
public/loan-calculators/offset-mortgage-calculator/index.html,https://calchowmuch.com/loan-calculators/offset-mortgage-calculator/,Offset Calculator | Interest Savings & Payoff | CalcHowMuch,"See how offset savings balances and monthly contributions reduce mortgage interest, shorten payoff time, and improve total cost over monthly and yearly views.",https://calchowmuch.com/loan-calculators/offset-mortgage-calculator/,59,158,calchowmuch.com,/loan-calculators/offset-mortgage-calculator/,true,false,true,true,Offset Calculator,17,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,489,
public/loan-calculators/personal-loan-calculator/index.html,https://calchowmuch.com/loan-calculators/personal-loan-calculator/,"Personal Loan Calculator - Monthly Payment, Interest & Total Cost | CalcHowMuch","Calculate personal loan monthly payments, total interest, and payoff time. Add extra monthly payments to see interest savings and early payoff.",https://calchowmuch.com/loan-calculators/personal-loan-calculator/,79,143,calchowmuch.com,/loan-calculators/personal-loan-calculator/,true,false,true,true,Personal Loan Calculator,24,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,1349,TITLE_TOO_LONG
public/loan-calculators/remortgage-calculator/index.html,https://calchowmuch.com/loan-calculators/remortgage-calculator/,Remortgage Calculator (Switching) | Break-even | CalcHowMuch,"Compare your current mortgage with a new rate and term to see monthly savings, break-even month, and total savings over a 2 to 10 year horizon.",https://calchowmuch.com/loan-calculators/remortgage-calculator/,60,143,calchowmuch.com,/loan-calculators/remortgage-calculator/,true,false,true,true,Remortgage Calculator (Switching),33,false,true,WebSite;Organization;WebPage;SoftwareApplication;FAQPage;BreadcrumbList,true,true,true,475,
public/math/algebra/factoring/index.html,https://calchowmuch.com/math/algebra/factoring/,Factoring Calculator | Polynomial Factoring Steps | CalcHowMuch,"Factor algebraic expressions using GCF, quadratic factoring, difference of squares, cubes, and grouping with readable result steps.",https://calchowmuch.com/math/algebra/factoring/,63,131,calchowmuch.com,/math/algebra/factoring/,true,false,true,true,Factoring Calculator,20,false,true,FAQPage,false,true,false,444,TITLE_TOO_LONG
public/math/algebra/polynomial-operations/index.html,https://calchowmuch.com/math/algebra/polynomial-operations/,Polynomial Operations Calculator | Add Subtract Multiply Divide,"Perform polynomial addition, subtraction, multiplication, and division with quotient and remainder outputs and clear operation summaries.",https://calchowmuch.com/math/algebra/polynomial-operations/,63,137,calchowmuch.com,/math/algebra/polynomial-operations/,false,false,true,true,Polynomial Operations Calculator,32,false,true,FAQPage,false,true,false,418,TITLE_TOO_LONG
public/math/algebra/quadratic-equation/index.html,https://calchowmuch.com/math/algebra/quadratic-equation/,Quadratic Equation Solver Calculator | CalcHowMuch,"Solve quadratic equations of the form ax² + bx + c = 0 with real or complex roots, discriminant details, and step-by-step output.",https://calchowmuch.com/math/algebra/quadratic-equation/,50,129,calchowmuch.com,/math/algebra/quadratic-equation/,true,false,true,true,Quadratic Equation Solver,25,false,true,FAQPage,false,true,false,402,
public/math/algebra/slope-distance/index.html,https://calchowmuch.com/math/algebra/slope-distance/,Slope and Distance Calculator | CalcHowMuch,"Calculate slope, midpoint, distance, and line equations from two points with clear outputs for vertical, horizontal, and diagonal lines.",https://calchowmuch.com/math/algebra/slope-distance/,43,136,calchowmuch.com,/math/algebra/slope-distance/,true,false,true,true,Slope and Distance Calculator,29,false,true,FAQPage,false,true,false,410,
public/math/algebra/system-of-equations/index.html,https://calchowmuch.com/math/algebra/system-of-equations/,System of Equations Solver | 2x2 and 3x3 | CalcHowMuch,"Solve 2x2 and 3x3 linear systems using elimination, substitution, and matrix methods with unique/no-solution diagnostics.",https://calchowmuch.com/math/algebra/system-of-equations/,54,121,calchowmuch.com,/math/algebra/system-of-equations/,true,false,true,true,System of Equations Solver,26,false,true,FAQPage,false,true,false,413,
public/math/basic/index.html,https://calchowmuch.com/math/basic/,Basic Calculator | Calculate How Much Online Calculator,"Basic Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confiden...",https://calchowmuch.com/math/basic/,55,160,calchowmuch.com,/math/basic/,true,true,true,true,Basic Calculator,16,false,false,,false,false,false,187,MISSING_JSONLD
public/math/calculus/critical-points/index.html,https://calchowmuch.com/math/calculus/critical-points/,Critical Points Finder | Calculate How Much Online Calcul...,"Critical Points Finder calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan co...",https://calchowmuch.com/math/calculus/critical-points/,60,160,calchowmuch.com,/math/calculus/critical-points/,true,true,true,true,Critical Points Finder,22,false,false,,false,false,false,682,MISSING_JSONLD
public/math/calculus/derivative/index.html,https://calchowmuch.com/math/calculus/derivative/,Derivative Calculator | Calculate How Much Online Calculator,"Derivative Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan con...",https://calchowmuch.com/math/calculus/derivative/,60,160,calchowmuch.com,/math/calculus/derivative/,true,true,true,true,Derivative Calculator,21,false,false,,false,false,false,565,MISSING_JSONLD
public/math/calculus/integral/index.html,https://calchowmuch.com/math/calculus/integral/,Integral Calculator | Calculate How Much Online Calculator,"Integral Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confi...",https://calchowmuch.com/math/calculus/integral/,58,160,calchowmuch.com,/math/calculus/integral/,true,true,true,true,Integral Calculator,19,false,false,,false,false,false,578,MISSING_JSONLD
public/math/calculus/limit/index.html,https://calchowmuch.com/math/calculus/limit/,Limit Calculator | Calculate How Much Online Calculator,"Limit Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confiden...",https://calchowmuch.com/math/calculus/limit/,55,160,calchowmuch.com,/math/calculus/limit/,true,true,true,true,Limit Calculator,16,false,false,,false,false,false,730,MISSING_JSONLD
public/math/calculus/series-convergence/index.html,https://calchowmuch.com/math/calculus/series-convergence/,Series Convergence Calculator | Calculate How Much Online...,"Series Convergence Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you...",https://calchowmuch.com/math/calculus/series-convergence/,60,159,calchowmuch.com,/math/calculus/series-convergence/,true,true,true,true,Series Convergence Calculator,29,false,false,,false,false,false,585,MISSING_JSONLD
public/math/confidence-interval/index.html,https://calchowmuch.com/math/confidence-interval/,Confidence Interval Calculator | Calculate How Much Onlin...,"Confidence Interval Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you...",https://calchowmuch.com/math/confidence-interval/,60,160,calchowmuch.com,/math/confidence-interval/,true,true,true,true,Confidence Interval Calculator,30,false,false,,false,false,false,524,MISSING_JSONLD
public/math/fraction-calculator/index.html,https://calchowmuch.com/math/fraction-calculator/,"Fraction Calculator - Add, Subtract, Multiply, Divide & Simplify | CalcHowMuch","Use this free fraction calculator to add, subtract, multiply, divide, simplify, and convert fractions with clear worked steps for students.",https://calchowmuch.com/math/fraction-calculator/,78,139,calchowmuch.com,/math/fraction-calculator/,true,false,true,true,Fraction Calculator,19,false,true,SoftwareApplication;BreadcrumbList,true,false,true,694,TITLE_TOO_LONG
public/math/log/common-log/index.html,https://calchowmuch.com/math/log/common-log/,Common Log Calculator | Calculate How Much Online Calculator,"Common Log Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan con...",https://calchowmuch.com/math/log/common-log/,60,160,calchowmuch.com,/math/log/common-log/,true,true,true,true,Common Log Calculator,21,false,false,,false,false,false,207,MISSING_JSONLD
public/math/log/exponential-equations/index.html,https://calchowmuch.com/math/log/exponential-equations/,Exponential Equations Solver | Calculate How Much Online...,"Exponential Equations Solver calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you p...",https://calchowmuch.com/math/log/exponential-equations/,59,160,calchowmuch.com,/math/log/exponential-equations/,true,true,true,true,Exponential Equations Solver,28,false,false,,false,false,false,209,MISSING_JSONLD
public/math/log/log-properties/index.html,https://calchowmuch.com/math/log/log-properties/,Logarithm Properties | Calculate How Much Online Calculator,"Logarithm Properties calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan conf...",https://calchowmuch.com/math/log/log-properties/,59,160,calchowmuch.com,/math/log/log-properties/,true,true,true,true,Logarithm Properties,20,false,false,,false,false,false,186,MISSING_JSONLD
public/math/log/log-scale/index.html,https://calchowmuch.com/math/log/log-scale/,Log Scale Converter | Calculate How Much Online Calculator,"Log Scale Converter calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan confi...",https://calchowmuch.com/math/log/log-scale/,58,160,calchowmuch.com,/math/log/log-scale/,true,true,true,true,Log Scale Converter,19,false,false,,false,false,false,192,MISSING_JSONLD
public/math/log/natural-log/index.html,https://calchowmuch.com/math/log/natural-log/,Natural Log Calculator | Calculate How Much Online Calcul...,"Natural Log Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan co...",https://calchowmuch.com/math/log/natural-log/,60,160,calchowmuch.com,/math/log/natural-log/,true,true,true,true,Natural Log Calculator,22,false,false,,false,false,false,230,MISSING_JSONLD
public/math/mean-median-mode-range/index.html,https://calchowmuch.com/math/mean-median-mode-range/,Mean Median Mode Range Calculator | Calculate How Much On...,"Mean Median Mode Range Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help...",https://calchowmuch.com/math/mean-median-mode-range/,60,159,calchowmuch.com,/math/mean-median-mode-range/,true,true,true,true,Mean Median Mode Range Calculator,33,false,false,,false,false,false,456,MISSING_JSONLD
public/math/number-sequence/index.html,https://calchowmuch.com/math/number-sequence/,Number Sequence Calculator | Calculate How Much Online Ca...,"Number Sequence Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you pla...",https://calchowmuch.com/math/number-sequence/,60,160,calchowmuch.com,/math/number-sequence/,true,true,true,true,Number Sequence Calculator,26,false,false,,false,false,false,456,MISSING_JSONLD
public/math/permutation-combination/index.html,https://calchowmuch.com/math/permutation-combination/,Permutation & Combination Calculator | Calculate How Much...,"Permutation & Combination Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to he...",https://calchowmuch.com/math/permutation-combination/,60,160,calchowmuch.com,/math/permutation-combination/,true,true,true,true,Permutation & Combination Calculator,36,false,false,,false,false,false,437,MISSING_JSONLD
public/math/probability/index.html,https://calchowmuch.com/math/probability/,Probability Calculator | Calculate How Much Online Calcul...,"Probability Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan co...",https://calchowmuch.com/math/probability/,60,160,calchowmuch.com,/math/probability/,true,true,true,true,Probability Calculator,22,false,false,,false,false,false,620,MISSING_JSONLD
public/math/sample-size/index.html,https://calchowmuch.com/math/sample-size/,Sample Size Calculator | Calculate How Much Online Calcul...,"Sample Size Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you plan co...",https://calchowmuch.com/math/sample-size/,60,160,calchowmuch.com,/math/sample-size/,true,true,true,true,Sample Size Calculator,22,false,false,,false,false,false,455,MISSING_JSONLD
public/math/standard-deviation/index.html,https://calchowmuch.com/math/standard-deviation/,Standard Deviation Calculator | Calculate How Much Online...,"Standard Deviation Calculator calculator with fast inputs and clear results. Calculate How Much provides explanations, examples, and assumptions to help you...",https://calchowmuch.com/math/standard-deviation/,60,159,calchowmuch.com,/math/standard-deviation/,true,true,true,true,Standard Deviation Calculator,29,false,false,,false,false,false,422,MISSING_JSONLD
